Foundation URI,Linearization (release) URI,8Y,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2021 May 11 - 22:00 UTC
http://id.who.int/icd/entity/1542252776,http://id.who.int/icd/release/11/2021-05/mms/1542252776,1F68.0,,Ancylostomiasis,category,2,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/652000933,http://id.who.int/icd/release/11/2021-05/mms/652000933,1F68.1,,Necatoriasis,category,2,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/1664841973,http://id.who.int/icd/release/11/2021-05/mms/1664841973,1F69,,Oesophagostomiasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/106136071,http://id.who.int/icd/release/11/2021-05/mms/106136071,1F6A,,Onchocerciasis,category,1,FALSE,TRUE,1,browser,iCat,FALSE,2,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/2088326190,http://id.who.int/icd/release/11/2021-05/mms/2088326190,1F6B,,Strongyloidiasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/508835280,http://id.who.int/icd/release/11/2021-05/mms/508835280,1F6C,,Syngamosis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/1794729263,http://id.who.int/icd/release/11/2021-05/mms/1794729263,1F6D,,Toxocariasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/284613639,http://id.who.int/icd/release/11/2021-05/mms/284613639,1F6E,,Trichinosis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/1717604603,http://id.who.int/icd/release/11/2021-05/mms/1717604603,1F6F,,Trichostrongyliasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/422746556,http://id.who.int/icd/release/11/2021-05/mms/422746556,1F6G,,Trichuriasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/1430447638,http://id.who.int/icd/release/11/2021-05/mms/1430447638,1F6H,,Uncinariosis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F6,,,
http://id.who.int/icd/entity/1324863907,http://id.who.int/icd/release/11/2021-05/mms/1324863907,1F70,,Cysticercosis,category,1,FALSE,TRUE,1,browser,iCat,FALSE,2,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F7,,,
http://id.who.int/icd/entity/1679215344,http://id.who.int/icd/release/11/2021-05/mms/1679215344,1F71,,Diphyllobothriasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F7,,,
http://id.who.int/icd/entity/497405925,http://id.who.int/icd/release/11/2021-05/mms/497405925,1F72,,Dipylidiasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F7,,,
http://id.who.int/icd/entity/1456802165,http://id.who.int/icd/release/11/2021-05/mms/1456802165,1F73,,Echinococcosis,category,1,FALSE,TRUE,1,browser,iCat,FALSE,4,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F7,,,
http://id.who.int/icd/entity/2028864113,http://id.who.int/icd/release/11/2021-05/mms/2028864113,1F74,,Hymenolepiasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F7,,,
http://id.who.int/icd/entity/22873958,http://id.who.int/icd/release/11/2021-05/mms/22873958,1F75,,Sparganosis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F7,,,
http://id.who.int/icd/entity/733748279,http://id.who.int/icd/release/11/2021-05/mms/733748279,1F76,,Taeniasis,category,1,FALSE,TRUE,1,browser,iCat,FALSE,2,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F7,,,
http://id.who.int/icd/entity/918986134,http://id.who.int/icd/release/11/2021-05/mms/918986134,1F80,,Clonorchiasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F8,,,
http://id.who.int/icd/entity/1114361195,http://id.who.int/icd/release/11/2021-05/mms/1114361195,1F81,,Dicrocoeliasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F8,,,
http://id.who.int/icd/entity/656408831,http://id.who.int/icd/release/11/2021-05/mms/656408831,1F82,,Fascioliasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F8,,,
http://id.who.int/icd/entity/830824191,http://id.who.int/icd/release/11/2021-05/mms/830824191,1F83,,Fasciolopsiasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F8,,,
http://id.who.int/icd/entity/1401769984,http://id.who.int/icd/release/11/2021-05/mms/1401769984,1F84,,Opisthorchiasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F8,,,
http://id.who.int/icd/entity/1422824299,http://id.who.int/icd/release/11/2021-05/mms/1422824299,1F85,,Paragonimiasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F8,,,
http://id.who.int/icd/entity/1194562592,http://id.who.int/icd/release/11/2021-05/mms/1194562592,1F86,,Schistosomiasis,category,1,FALSE,TRUE,1,browser,iCat,FALSE,6,TRUE,BlockL1-1F4,BlockL2-1F6,BlockL3-1F8,,,
http://id.who.int/icd/entity/1083938812,http://id.who.int/icd/release/11/2021-05/mms/1083938812,1G00,,Pediculosis,category,1,FALSE,TRUE,1,browser,iCat,FALSE,2,TRUE,BlockL1-1F4,BlockL2-1G0,,,,
http://id.who.int/icd/entity/1367149207,http://id.who.int/icd/release/11/2021-05/mms/1367149207,1G01,,Myiasis,category,1,FALSE,TRUE,1,browser,iCat,FALSE,4,TRUE,BlockL1-1F4,BlockL2-1G0,,,,
http://id.who.int/icd/entity/970296337,http://id.who.int/icd/release/11/2021-05/mms/970296337,1G03,,Pthiriasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1G0,,,,
http://id.who.int/icd/entity/876005123,http://id.who.int/icd/release/11/2021-05/mms/876005123,1G04,,Scabies,category,1,FALSE,TRUE,1,browser,iCat,FALSE,2,TRUE,BlockL1-1F4,BlockL2-1G0,,,,
http://id.who.int/icd/entity/2076748409,http://id.who.int/icd/release/11/2021-05/mms/2076748409,1G05,,Tungiasis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1G0,,,,
http://id.who.int/icd/entity/1743601322,http://id.who.int/icd/release/11/2021-05/mms/1743601322,1G06,,Cimicosis,category,1,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,BlockL1-1F4,BlockL2-1G0,,,,
http://id.who.int/icd/entity/293771399,http://id.who.int/icd/release/11/2021-05/mms/293771399,,BlockL1-1G4,Sepsis,block,1,FALSE,TRUE,1,browser,iCat,FALSE,2,,,,,,,
http://id.who.int/icd/entity/1571230529,http://id.who.int/icd/release/11/2021-05/mms/1571230529,1G60.1,,Pythiosis,category,2,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,,,,,,
http://id.who.int/icd/entity/2034403589,http://id.who.int/icd/release/11/2021-05/mms/2034403589,1G60.2,,Protothecosis,category,2,FALSE,TRUE,1,browser,iCat,TRUE,0,TRUE,,,,,,
http://id.who.int/icd/entity/672106711,http://id.who.int/icd/release/11/2021-05/mms/672106711,2A01.0,,Meningiomas,category,2,FALSE,TRUE,2,browser,iCat,FALSE,1,TRUE,BlockL1-2A0,,,,,
http://id.who.int/icd/entity/997703044,http://id.who.int/icd/release/11/2021-05/mms/997703044,2A20.03,,Naegeli-type monocytic leukaemia,category,3,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A2,,,,
http://id.who.int/icd/entity/691643472,http://id.who.int/icd/release/11/2021-05/mms/691643472,2A21,,Mastocytosis,category,1,FALSE,TRUE,2,browser,iCat,FALSE,4,TRUE,BlockL1-2A2,BlockL2-2A2,,,,
http://id.who.int/icd/entity/1738843761,http://id.who.int/icd/release/11/2021-05/mms/1738843761,2A60.2,,Therapy-related myeloid neoplasms,category,2,FALSE,TRUE,2,browser,iCat,FALSE,1,TRUE,BlockL1-2A2,,,,,
,http://id.who.int/icd/release/11/2021-05/mms/1738843761/unspecified,2A60.2Z,,"Therapy-related myeloid neoplasms,unspecified",category,3,TRUE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,,,,,
http://id.who.int/icd/entity/257833622,http://id.who.int/icd/release/11/2021-05/mms/257833622,2A81.4,,T-cell/histiocyte rich large B-cell lymphoma,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
http://id.who.int/icd/entity/407807101,http://id.who.int/icd/release/11/2021-05/mms/407807101,2A81.6,,Epstein-Barr virus-positive diffuse large B cell lymphoma of the elderly,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
http://id.who.int/icd/entity/2077559619,http://id.who.int/icd/release/11/2021-05/mms/2077559619,2A81.8,,ALK-positive large B-cell lymphoma,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
http://id.who.int/icd/entity/1997215876,http://id.who.int/icd/release/11/2021-05/mms/1997215876,2A82.1,,B-cell prolymphocytic leukaemia,category,2,FALSE,TRUE,2,browser,iCat,FALSE,1,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
http://id.who.int/icd/entity/292791567,http://id.who.int/icd/release/11/2021-05/mms/292791567,2A82.10,,B-cell prolymphocytic leukaemia in complete remission,category,3,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
,http://id.who.int/icd/release/11/2021-05/mms/1997215876/unspecified,2A82.1Z,,"B-cell prolymphocytic leukaemia,unspecified",category,3,TRUE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
http://id.who.int/icd/entity/82152208,http://id.who.int/icd/release/11/2021-05/mms/82152208,2A82.2,,Hairy-cell leukaemia,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
http://id.who.int/icd/entity/1592172566,http://id.who.int/icd/release/11/2021-05/mms/1592172566,2A86,,"B-cell lymphoma,mixed features",category,1,FALSE,TRUE,2,browser,iCat,FALSE,3,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
http://id.who.int/icd/entity/1274434319,http://id.who.int/icd/release/11/2021-05/mms/1274434319,2A86.1,,B-cell lymphoma unclassifiable with features intermediate between Burkitt lymphoma and diffuse large B-cell lymphoma,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
http://id.who.int/icd/entity/1949023870,http://id.who.int/icd/release/11/2021-05/mms/1949023870,2A86.2,,B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
,http://id.who.int/icd/release/11/2021-05/mms/1592172566/unspecified,2A86.Z,,"B-cell lymphoma,mixed features,unspecified",category,2,TRUE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A8,,,,
http://id.who.int/icd/entity/352523899,http://id.who.int/icd/release/11/2021-05/mms/352523899,2A90.0,,T-cell prolymphocytic leukaemia,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A9,,,,
http://id.who.int/icd/entity/83430037,http://id.who.int/icd/release/11/2021-05/mms/83430037,2A90.1,,T-cell large granular lymphocytic leukaemia,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,BlockL2-2A9,,,,
http://id.who.int/icd/entity/352299041,http://id.who.int/icd/release/11/2021-05/mms/352299041,2B30.11,,Lymphocyte-rich classical Hodgkin lymphoma,category,3,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,,,,,
http://id.who.int/icd/entity/1678636940,http://id.who.int/icd/release/11/2021-05/mms/1678636940,2B32,,Immunodeficiency-associated lymphoproliferative disorders,category,1,FALSE,TRUE,2,browser,iCat,FALSE,4,TRUE,BlockL1-2A2,,,,,
http://id.who.int/icd/entity/713946165,http://id.who.int/icd/release/11/2021-05/mms/713946165,2B32.0,,"Post-transplant lymphoproliferative disorder,early lesion",category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,,,,,
http://id.who.int/icd/entity/811840017,http://id.who.int/icd/release/11/2021-05/mms/811840017,2B32.2,,"Post-transplant lymphoproliferative disorder,Infectious mononucleosis-like",category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,,,,,
,http://id.who.int/icd/release/11/2021-05/mms/1678636940/unspecified,2B32.Z,,"Immunodeficiency-associated lymphoproliferative disorders,unspecified",category,2,TRUE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2A2,,,,,
http://id.who.int/icd/entity/1556608523,http://id.who.int/icd/release/11/2021-05/mms/1556608523,2C12.01,,Hepatoblastoma,category,3,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2B5,BlockL2-2B5,BlockL3-2B7,,,
http://id.who.int/icd/entity/1855353671,http://id.who.int/icd/release/11/2021-05/mms/1855353671,2D02.2,,Retinoblastoma,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2B5,BlockL2-2B5,BlockL3-2D0,,,
http://id.who.int/icd/entity/1090000716,http://id.who.int/icd/release/11/2021-05/mms/1090000716,2E80.0,,Lipoma,category,2,FALSE,TRUE,2,browser,iCat,FALSE,3,TRUE,BlockL1-2E8,BlockL2-2E8,,,,
http://id.who.int/icd/entity/581420938,http://id.who.int/icd/release/11/2021-05/mms/581420938,2E80.1,,Lipoblastoma,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2E8,BlockL2-2E8,,,,
http://id.who.int/icd/entity/1253205675,http://id.who.int/icd/release/11/2021-05/mms/1253205675,2E86.2,,Rhabdomyoma,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2E8,BlockL2-2E8,,,,
http://id.who.int/icd/entity/425706508,http://id.who.int/icd/release/11/2021-05/mms/425706508,2F23.0,,Dermatofibroma,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2E8,BlockL2-2E9,BlockL3-2F2,,,
http://id.who.int/icd/entity/1197752358,http://id.who.int/icd/release/11/2021-05/mms/1197752358,2F37.0,,Non-secreting pituitary adenoma,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2E8,BlockL2-2E9,,,,
http://id.who.int/icd/entity/516478127,http://id.who.int/icd/release/11/2021-05/mms/516478127,2F72.0,,Keratoacanthoma,category,2,FALSE,TRUE,2,browser,iCat,TRUE,0,TRUE,BlockL1-2F7,,,,,
http://id.who.int/icd/entity/1697800121,http://id.who.int/icd/release/11/2021-05/mms/1697800121,3A01.5,,Drug-induced vitamin #REF! deficiency anaemia,category,2,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3A0,BlockL2-3A0,,,,
http://id.who.int/icd/entity/1074104026,http://id.who.int/icd/release/11/2021-05/mms/1074104026,3A02.4,,Drug-induced folate deficiency anaemia,category,2,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3A0,BlockL2-3A0,,,,
http://id.who.int/icd/entity/330259189,http://id.who.int/icd/release/11/2021-05/mms/330259189,3A50,,Thalassaemias,category,1,FALSE,TRUE,3,browser,iCat,FALSE,5,TRUE,BlockL1-3A0,,,,,
http://id.who.int/icd/entity/1907114935,http://id.who.int/icd/release/11/2021-05/mms/1907114935,3A70.10,,Drug-induced aplastic anaemia,category,3,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3A0,,,,,
http://id.who.int/icd/entity/457885282,http://id.who.int/icd/release/11/2021-05/mms/457885282,,BlockL2-3A8,Polycythaemia,block,2,FALSE,TRUE,3,browser,iCat,FALSE,2,,BlockL1-3A0,,,,,
http://id.who.int/icd/entity/1895608758,http://id.who.int/icd/release/11/2021-05/mms/1895608758,3B60,,Non-thrombocytopenic purpura,category,1,FALSE,TRUE,3,browser,iCat,FALSE,2,TRUE,BlockL1-3B1,,,,,
http://id.who.int/icd/entity/1733531851,http://id.who.int/icd/release/11/2021-05/mms/1733531851,3B61,,Thrombophilia,category,1,FALSE,TRUE,3,browser,iCat,FALSE,2,TRUE,BlockL1-3B1,,,,,
http://id.who.int/icd/entity/1993280493,http://id.who.int/icd/release/11/2021-05/mms/1993280493,3B61.00,,Hyperhomocysteinaemia,category,3,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3B1,,,,,
http://id.who.int/icd/entity/237567451,http://id.who.int/icd/release/11/2021-05/mms/237567451,3B62.00,,Alpha-granule diseases,category,3,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3B1,,,,,
http://id.who.int/icd/entity/1557840180,http://id.who.int/icd/release/11/2021-05/mms/1557840180,3B62.4,,Alpha-delta dense granule deficiency,category,2,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3B1,,,,,
http://id.who.int/icd/entity/11621191,http://id.who.int/icd/release/11/2021-05/mms/11621191,3B63,,Thrombocytosis,category,1,FALSE,TRUE,3,browser,iCat,FALSE,2,TRUE,BlockL1-3B1,,,,,
http://id.who.int/icd/entity/683583694,http://id.who.int/icd/release/11/2021-05/mms/683583694,3B64,,Thrombocytopenia,category,1,FALSE,TRUE,3,browser,iCat,FALSE,2,TRUE,BlockL1-3B1,,,,,
http://id.who.int/icd/entity/7135461,http://id.who.int/icd/release/11/2021-05/mms/7135461,3B64.12,,Drug-induced thrombocytopenic purpura,category,3,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3B1,,,,,
http://id.who.int/icd/entity/142317144,http://id.who.int/icd/release/11/2021-05/mms/142317144,3B81.0,,Tumour-like conditions of spleen,category,2,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3B8,,,,,
http://id.who.int/icd/entity/1924716067,http://id.who.int/icd/release/11/2021-05/mms/1924716067,3B81.4,,Splenosis,category,2,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3B8,,,,,
http://id.who.int/icd/entity/589504944,http://id.who.int/icd/release/11/2021-05/mms/589504944,3B81.A,,Perisplenitis,category,2,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3B8,,,,,
http://id.who.int/icd/entity/2093549625,http://id.who.int/icd/release/11/2021-05/mms/2093549625,3B81.B,,Hypersplenism,category,2,FALSE,TRUE,3,browser,iCat,TRUE,0,TRUE,BlockL1-3B8,,,,,
http://id.who.int/icd/entity/1948303413,http://id.who.int/icd/release/11/2021-05/mms/1948303413,4A01.32,,Immuno-osseous dysplasia,category,3,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A0,,,,,
http://id.who.int/icd/entity/1843843106,http://id.who.int/icd/release/11/2021-05/mms/1843843106,4A20.0,,Adult-onset Immunodeficiency,category,2,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,,,,,,
http://id.who.int/icd/entity/1239818910,http://id.who.int/icd/release/11/2021-05/mms/1239818910,4A40.1,,Drug-induced lupus erythematosus,category,2,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A4,,,,,
http://id.who.int/icd/entity/739030149,http://id.who.int/icd/release/11/2021-05/mms/739030149,4A41.0,,Dermatomyositis,category,2,FALSE,TRUE,4,browser,iCat,FALSE,2,TRUE,BlockL1-4A4,,,,,
http://id.who.int/icd/entity/1157134196,http://id.who.int/icd/release/11/2021-05/mms/1157134196,4A41.1,,Polymyositis,category,2,FALSE,TRUE,4,browser,iCat,FALSE,2,TRUE,BlockL1-4A4,,,,,
http://id.who.int/icd/entity/572581721,http://id.who.int/icd/release/11/2021-05/mms/572581721,4A44,,Vasculitis,category,1,FALSE,TRUE,4,browser,iCat,FALSE,12,TRUE,BlockL1-4A4,,,,,
http://id.who.int/icd/entity/2139918612,http://id.who.int/icd/release/11/2021-05/mms/2139918612,4A60.1,,Cryopyrin-associated periodic syndromes,category,2,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A6,,,,,
http://id.who.int/icd/entity/667435406,http://id.who.int/icd/release/11/2021-05/mms/667435406,4A80.0,,Drug-induced bronchospasm,category,2,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/837067101,http://id.who.int/icd/release/11/2021-05/mms/837067101,4A83.0,,Food-induced eosinophilic gastroenteritis,category,2,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/1853964304,http://id.who.int/icd/release/11/2021-05/mms/1853964304,4A83.1,,Food-induced eosinophilic oesophagitis,category,2,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/1868068711,http://id.who.int/icd/release/11/2021-05/mms/1868068711,4A84,,Anaphylaxis,category,1,FALSE,TRUE,4,browser,iCat,FALSE,7,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/1200133657,http://id.who.int/icd/release/11/2021-05/mms/1200133657,4A84.1,,Drug-induced Anaphylaxis,category,2,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/1069179856,http://id.who.int/icd/release/11/2021-05/mms/1069179856,4A84.30,,Exercise-induced Anaphylaxis,category,3,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/416451504,http://id.who.int/icd/release/11/2021-05/mms/416451504,4A84.31,,Cold-induced Anaphylaxis,category,3,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/674464254,http://id.who.int/icd/release/11/2021-05/mms/674464254,4A85.00,,Drug-induced liver hypersensitivity disease,category,3,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/1394687071,http://id.who.int/icd/release/11/2021-05/mms/1394687071,4A85.01,,Drug-induced kidney hypersensitivity,category,3,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/102709764,http://id.who.int/icd/release/11/2021-05/mms/102709764,4A85.02,,Drug-induced cytopenia,category,3,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/1376183765,http://id.who.int/icd/release/11/2021-05/mms/1376183765,4A85.03,,Drug-induced Vasculitis,category,3,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/1213145383,http://id.who.int/icd/release/11/2021-05/mms/1213145383,4A85.20,,Food-induced gastrointestinal hypersensitivity,category,3,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/773407463,http://id.who.int/icd/release/11/2021-05/mms/773407463,4A85.21,,Food-induced urticaria or angioedema,category,3,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4A8,,,,,
http://id.who.int/icd/entity/926492960,http://id.who.int/icd/release/11/2021-05/mms/926492960,4B00.0,,Neutropaenia,category,2,FALSE,TRUE,4,browser,iCat,FALSE,2,TRUE,BlockL1-4B0,,,,,
http://id.who.int/icd/entity/494107103,http://id.who.int/icd/release/11/2021-05/mms/494107103,4B00.1,,Neutrophilia,category,2,FALSE,TRUE,4,browser,iCat,FALSE,2,TRUE,BlockL1-4B0,,,,,
http://id.who.int/icd/entity/484161124,http://id.who.int/icd/release/11/2021-05/mms/484161124,4B02,,Eosinopenia,category,1,FALSE,TRUE,4,browser,iCat,FALSE,2,TRUE,BlockL1-4B0,,,,,
http://id.who.int/icd/entity/726177562,http://id.who.int/icd/release/11/2021-05/mms/726177562,4B03,,Eosinophilia,category,1,FALSE,TRUE,4,browser,iCat,FALSE,2,TRUE,BlockL1-4B0,,,,,
http://id.who.int/icd/entity/330792642,http://id.who.int/icd/release/11/2021-05/mms/330792642,4B20,,Sarcoidosis,category,1,FALSE,TRUE,4,browser,iCat,FALSE,6,TRUE,BlockL1-4B2,,,,,
http://id.who.int/icd/entity/1479285656,http://id.who.int/icd/release/11/2021-05/mms/1479285656,4B20.3,,Neurosarcoidosis,category,2,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4B2,,,,,
http://id.who.int/icd/entity/455331227,http://id.who.int/icd/release/11/2021-05/mms/455331227,4B22,,Cryoglobulinaemia,category,1,FALSE,TRUE,4,browser,iCat,TRUE,0,TRUE,BlockL1-4B2,,,,,
